Id,Name,Type,Profile,Image,Location,CorpStreet,ZipCode,City,Country,Tel,Fax,Email,LinkedIn,Facebook,Instagram,Twitter,Xing,Web,Product
55301,SCHAAF GmbH & Co. KG Leading joining technology,corporation,"SCHAAF is an international group of enterprises with home-base in Germany that has specialised in the development and production of joining technologies since 1954. The globally active company thrives on its innovative system solutions and convinces with excellent quality. SCHAAF supplies bolt tensioning devices, hydraulic nuts, hydraulic high-pressure generators and accessories to more than 60 countries worldwide every year.
The advantages of the hydraulic pretension mechanism tools come to use in all field of application. With the screw tensioning devises and hydraulic nuts, connections can be tightened with the highest degree of accuracy. In addition, no torsional forces occur with purely axial pretensioning force generation, and the bolts are not subjected to torsional stress.The list of further points, which speaks for an axial screw pretension, is very long. It contains a significant plus for safety and an ease to work with hydraulic systems. 

Schaaf GmbH & Co KG is specialized in the development and manufacturing of: 

- Bolt Tensioners
- Hydraulic nuts
- TTG – patented process for manufacturing threads in nuts or on bolts with increased lifetime
- MDS Mounting Documentation System and TSI Tool Service Indicator / TMS Tool Management System
- ExpaTen bolts
- GripCon – Joining without protruding bolts or nuts with maximum product safety
- GripLoc – connection for shafts and axles
- ExpaHub
- Oil press fits
- Hydraulic high-pressure pumps
- Control and automatic control systems
- Hydraulic high-pressure accessories
- MSN Multiple Stud Nut
","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall A4, Stand 203",Brüsseler Allee 22,41812,Erkelenz,DE,+49 2431-97770-0,,info@schaaf-gmbh.com,https://de.linkedin.com/company/schaaf-gmbh-com,https://www.facebook.com/Schaaf.gmbh.de/,https://www.instagram.com/schaaf.gmbh/,,,https://www.schaaf-gmbh.com,"ExpaTen Bolt
GripLoc – A powerful and compact connection
"
55302,Schaffran Propeller + Service GmbH,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__12279__240x240px/SM22_2022_228914_3440291_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__12279__480x480px/SM22_2022_228914_3440291_av.png
","Hall A3, Stand 415",Bei der Gasanstalt 6-8,23560,Lübeck,DE,+49 451-5832-30,,info@schaffran-propeller.de,,,,,,https://www.schaffran-propeller.de,
57776,SCHEER Heizsysteme & Produktionstechnik GmbH,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B5, Stand 517",Chausseestraße 16,25797,Wöhrden,DE,+49 4839-9050,,info@scheer-heizsysteme.de,,,,,,https://www.scheer-heizsysteme.de,
62702,Schiavetti Enzo S.A.S.,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B3.OG, Stand 243",Via Degola 40-44R,16151,Genua,IT,+39 0102-474784,,info@schiavettienzo.com,,,,,,https://www.schiavettienzo.com,
55303,Schiffahrts-Verlag »Hansa« GmbH & Co. KG,corporation,"The ""HANSA International Maritime Journal"" is the leading maritime trade publication in combination with the widest-reach online presence for shipping and shipbuilding in Germany. With a monthly print circulation of 3,855 copies (IVW 3/2021) and an online audiance of 80,000 page impressions/monthly, HANSA competently and seriously informs all specialists and managers in the maritime industry. The range of topics covers all facets and current trends in shipping, shipbuilding, the supply industry, ports, insurance, financing and the offshore wind industry. Independent and well researched, the ""HANSA International Maritime Journal"" brings the topics of the industry to the point.","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Aussteller/Bilder/image-thumb__15456__240x240px/SM22_2022_228887_3520457_av.png
https://digitale-services.hamburg-messe.de/digitale-services/Aussteller/Bilder/image-thumb__15456__480x480px/SM22_2022_228887_3520457_av.png
","Hall A1, Stand 433",Stadthausbrücke 4,20355,Hamburg,DE,+49 40-707080-01,,info@hansa-online.de,https://de.linkedin.com/company/hansa-international-maritime-journal,https://de-de.facebook.com/HANSAJournal/,,https://mobile.twitter.com/hansa_journal,https://www.xing.com/news/pages/hansa-international-maritime-journal-1302,https://www.hansa-online.de,"HANSA International Maritime Journal
Binnenschifffahrt
"
55304,Schiffbau-Versuchsanstalt Potsdam GmbH,corporation,"Schiffbau-Versuchsanstalt Potsdam GmbH (Potsdam Model Basin) is an industrial research institution providing services to the shipbuilding industry and its suppliers. Founded in 1953, SVA is internationally recognized as a center of ship hydromechanics and serves a worldwide clientele. Through its own extensive research activities, SVA ensures that customers benefit from the latest findings. 

Test facilities of the SVA:
•	Towing tank (280 x 9 x 4.5 m3) with Vmax 7.0 m/s (linear drive) and a wave generator for regular and irregular seas and wave packets
•	Cavitation tunnel type K15A (Fa. K&R Hamburg) with 2 measuring sections (600 x 600 mm2 - Vmax 12.0 m/s, 850 x 850 mm2 - Vmax 6.0 m)
•	Friction measuring stand

Ship model manufacture, model propeller manufacture and the production of flow bodies, propulsion and measuring systems are carried out in our own workshops. High-precision CNC machines and a 3D printer are used for model production.

The range of services includes:
•	Developments in the field of ship hydrodynamics and expertises for floating and submerged bodies.
o	Ship design
o	Resistance and propulsion optimisation
o	Sea state and maneuvering behaviour
o	Propulsion systems
•	Development, design and optimisation of propellers and propulsion systems
o	Propellers for special tasks
o	Ducted propellers
o	Innovative propulsion systems
•	Optimisation of ship and propeller using computational fluid dynamics (CFD) methods
•	Hydroacoustic investigations and prognoses
•	Pressure and force fluctuation measurements
•	Applied and basic research in the field of ship hydrodynamics, especially propulsion systems and numerical simulation
•	Engineering services and consulting based on model investigations and CFD calculations
•	Measurement, testing, calibration
o	Development of measurement strategies and technologies
o	Force measurements on objects towed in the water

SVA is a world leader in the testing of modern twin-screw propulsion systems (mega yachts, naval vessels, research vessels) and propulsion systems for special applications where, in addition to maximum energy efficiency, the minimisation of pressure fluctuations and underwater noise is also important. In addition, SVA carries out the necessary tests for all ship types for EEDI and EEXI. 

State-of-the-art LDA, PIV and pressure measurement systems are used for measurements in SVA's test facilities. Other research areas include manoeuvring of watercraft, hydrodynamics of underwater vehicles, hydroacoustics and autonomous driving of watercraft. 
","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B4.EG, Stand 102",Marquardter Chaussee 100,14469,Potsdam,DE,+49 331-56712-0,,info@sva-potsdam.de,,,,,,https://www.sva-potsdam.de,"A-Swarm
Scale Efects on the Propulsion of Twin-Screw Ships
"
63518,Schiffbautechnische Gesellschaft e. V.,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B4.EG, Stand 209",Bramfelder Straße 164,22305,Hamburg,DE,+49 40-6904910,,office@stg-online.de,,,,,,https://www.stg-online.de,
60416,Schiffsdieseltechnik Kiel GmbH,corporation,"SDT - Marine Generator Sets
Schiffsdieseltechnik Kiel GmbH (SDT) develops individual concepts for an efficient and environmentally responsible drive- and energy-management on ships, offshore-units as well as within the stationary sector. 
SDT is based in Rendsburg (Northern Germany) and has more than 45 years of experience in the maritime market as GenSet-Manufacturer and Service-Provider.","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B7, Stand 128",Kieler Straße 177,24768,Rendsburg,DE,+49 4331-4471-0,,info@sdt-kiel.de,https://www.linkedin.com/company/schiffsdieseltechnikkiel-gmbh/,,,,,https://www.sdt-kiel.de,"SDT - Marine Generator Sets for auxillary- or emergency operation
SDT - Service and spare parts
"
55305,Schiffstechnik Buchloh GmbH & Co. KG,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B4.EG, Stand 301",Beuelsrast 4,53572,Bruchhausen,DE,+49 2224-5735,,post@buchloh.info,,,,,,https://www.buchloh.info,
60091,Schiffswerft Gebr. Friedrich GmbH & Co. KG,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B2.EG, Stand 210",Prieser Strand 15a,24159,Kiel,DE,+49 431-39427-0,,,https://de.linkedin.com/company/gebr-friedrich-gmbh-co-kg-schiffswerft,,,,,https://www.gfwerft.de,
55306,Schindler S.p.A.,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B5, Stand 314",Via Monza 1,20863,Concorezzo,IT,+39 039-66521,,info.mil.it@schindler.com,https://www.linkedin.com/company/6192,,,,,https://www.schindler.com,
55307,Schniewindt GmbH & Co. KG,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall A1, Stand 220",Schöntaler Weg 46,58809,Neuenrade,DE,+49 2392-6920,,info@schniewindt.de,,,,,,https://www.schniewindt.de,
55308,Schoenrock Hydraulik Marine Systems GmbH,corporation,,"https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall B5, Stand 131",Lise-Meitner-Allee 11,25436,Tornesch,DE,+49 4120-799110-0,,info@schoenrock-hydraulik.com,https://de.linkedin.com/company/schoenrock-hydraulik-marine-systems-gmbh,,,,,https://www.schoenrock-hydraulik.com,
55309,SCHOTTEL GMBH,corporation,"The SCHOTTEL Group, with its headquarters in Spay/Rhine, Germany, is one of the
world’s leading manufacturers of propulsion and steering systems for ships and
offshore applications. Founded in 1921, the company has been developing and
manufacturing for more than 70 years azimuth propulsion and manoeuvring
systems, complete propulsion systems with power ratings of up to 30 MW, and
steering systems for vessels of all sizes and types.  High product quality and a real commitment to local presence are the hallmarks of our success. Around 100 sales and service locations worldwide ensure customer proximity.","https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__240x240px/sm_pur_rgb_soft.png
https://s3.eu-central-1.amazonaws.com/elasticbeanstalk-eu-central-1-886561356886/pimcore_hmcdp_test_env/tmp/image-thumbnails/digitale-services/Veranstaltungen/SMM/SM22/RahmenprogrammBild/image-thumb__8395__480x480px/sm_pur_rgb_soft.png
","Hall A4, Stand 310",Mainzer Straße 99,56322,Spay,DE,+49 2628-610,,info@schottel.de,https://www.linkedin.com/company/schottel-gmbh,,,,,https://www.schottel.de,"SCHOTTEL RudderPropeller
SCHOTTEL EcoPeller
"
