Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
Capital V,https://capitalv.vc/,https://www.linkedin.com/company/capitalv-vc/,Gibraltar,"Netherlands,USA,UK,Spain,Germany,Sweden,Norway,Finland,France,Belgium","2. Prototype,3. Early Revenue,4. Scaling","We invest in companies that are removing as many animals from production as possible by creating alternatives to animal products, to achieve an economy without use of animals. #Vegan ",Solo angel,"$10,000 ","$100,000 "
Sweet Capital,https://sweetcapital.com/,https://www.linkedin.com/company/sweetcapital/,"London, UK","USA,Finland,France,Germany,Sweden,UK","2. Prototype,3. Early Revenue","We invest in exceptional founders of tech-enabled consumer companies, who are driving positive change in the world.",VC,"$500,000 ","$2,000,000 "
Adevinta Ventures,https://www.adevinta.com/ventures/,https://www.linkedin.com/company/adevinta/,"Barcelona, Catalonia, Spain","France,Germany,Netherlands,Spain","3. Early Revenue,4. Scaling","We invest in fast-growing European startups (sweet spot in Series A and Series B) that can shape the future of mobility, real estate, work and fintech. Leveraging the top positions of Adevinta's brands (e.g. leboncoin, Mobile.de, Fotocasa, Coches.net, Subito) Adevinta Ventures adds strong value and is a long-term partner to portfolio companies.",Corporate VC,"$1,000,000 ","$7,000,000 "
Calculus Capital,https://calculuscapital.com/,https://www.linkedin.com/company/calculus-capital/,12 Conduit Street London W1S 2XH,UK,"4. Scaling,5. Growth,6. Pre-IPO","We invest in EIS/VCT qualifying companies. Even though the majority of our portfolio is made up of technology (B2B SaaS) and healthcare companies, we are sector agnostic and have a number of investments across other sectors. Our cheque size is in the range of £1.5-2.5m and we have an anticipated hold period of 3-5 years. In the technology space, we prefer companies with a B2B sales model and ARR of ~£0.75-1m. Meanwhile, in healthcare, we invest in proprietary IP-led, clinical-stage companies. We also fund companies which make creative content, through our Creative Content Fund, supported by the BFI.",VC,"$2,000,000 ","$3,250,000 "
NEON Adventures,https://neon.com,https://www.linkedin.com/company/neon-adventures,"15-19 Bakers Row, London, UK EC1R 3DG","UK,USA","3. Early Revenue,4. Scaling","We invest in consumer internet companies with early traction, selling mainly in the UK or US. Three markets we like are sports, pets and photography (specifically blockchain photography).",Family office,"$25,000 ","$250,000 "
Ginkgo Equity,https://ginkgo-equity.com/,https://www.linkedin.com/company/ginkgo-equity/,"Unter den LInden 24, 10117 Berlin, Germany","Germany,UK,Austria,Switzerland,Netherlands","4. Scaling,5. Growth",We invest in startups that are not the next unicorn and have therefore difficulties raising from traditional VCs. Focus is B2B products in any industry (no biotech / life sciences). Niche B2C works as well.,VC,"$1,000,000 ","$10,000,000 "
Overton Venture Capital,https://www.overtonvc.com/,https://www.linkedin.com/company/overton-venture-capital,"201 E. 79th Street, Unit 14J, New York, NY 10075","USA,Canada,Mexico,Israel","2. Prototype,3. Early Revenue,4. Scaling","We invest in founders who are one step ahead, building next generation products and services essential to the changing consumer and SMB.",VC,"$75,000 ","$250,000 "
TheClubDeal Capital Advisors,https://theclubdeal.com,https://www.linkedin.com/company/theclubdeal-sa/,"Chaussée de Waterloo 1429, 1180 Uccle, Belgium","Belgium,France","5. Growth,4. Scaling,3. Early Revenue","We invest in growth sectors: life-sciences, smart living and Tech. These sectors were chosen for their ability to generate the most value out of our regions. We invest local ventures in order to have a pro-active interaction with the entrepreneur and his venture. Our target are ",PE fund,"$1,000,000 ","$5,000,000 "
Blue Heron Capital,https://www.blueheroncap.com/,https://www.linkedin.com/company/blue-heron-capital/,"1519 Summit Ave, Suite 200, Richmond, VA 23230, United States",USA,"4. Scaling,5. Growth,3. Early Revenue",We invest in differentiated platforms in the healthcare and technology industries with $2M+ in ARR.  ,VC,"$2,000,000 ","$8,000,000 "
Hartmann Metaverse Ventures,https://hartmanncapital.com/,https://www.linkedin.com/company/hartmann-capital/,"751 Park of Commerce Dr, Boca Raton, Florida 33487, US","USA,Canada,Germany,UK,Ukraine,France,Poland,Sweden,Switzerland,Australia,Austria,New Zealand,Italy,Spain,Portugal,Belgium,Netherlands,Ireland","3. Early Revenue,2. Prototype,4. Scaling",We invest in global metaverse projects valued between 10-100mm,VC,"$100,000 ","$1,000,000 "
Aligned Climate Capital,https://www.alignedclimatecapital.com/,https://www.linkedin.com/company/aligned-climate-capital,"3900 W. Alameda Ave, Burbank, CA 91505","USA,Canada","4. Scaling,3. Early Revenue,5. Growth","We invest in the people, companies, and real assets that are decarbonizing the global economy and its infrastructure.",VC,$0 ,"$10,000,000 "
Blue 9 Capital,https://www.blue9capital.com/,https://www.linkedin.com/company/blue-9-capital,New York,USA,"3. Early Revenue,4. Scaling","We invest in FinTech, Ecommerce Tech, and blockchain startups",Family office,"$50,000 ","$2,000,000 "
Anchorless Bangladesh,https://www.anchorless.vc,https://www.linkedin.com/company/anchorless/,"641 Lexington Avenue, 13th Floor New York, NY  10022",Bangladesh,"3. Early Revenue,4. Scaling",We invest in Bangladeshi founders and startups. We are pretty much sector agnostic and invest mostly in seed and pre-seed stage startups.,VC,"$200,000 ","$1,000,000 "
ACF Investors,https://www.acfinvestors.com/,https://www.linkedin.com/company/angel-cofund,"Sheffield Technology Park, Arundel Street, Sheffield, S1 2NS",UK,"2. Prototype,3. Early Revenue,4. Scaling",We invest in UK based companies across almost all sectors and with each investment we look to coinvest with alongside sector smart angel investors.,VC,"$300,000 ","$1,000,000 "
Cortado Ventures,https://cortado.ventures/,https://www.linkedin.com/company/cortadoventures,"12 E. California, Ste. 200; Oklahoma City, OK 73104",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in mid-continent B2B tech companies in the energy tech, logistics, and healthcare/life sciences sectors. 

Important: (1) Deals with a meaningful Oklahoma tie will take priority, and (2) please use the intake form below to start our process",VC,"$100,000 ","$750,000 "
"American Prudential Capital, inc.",https://apccash.com/,https://www.linkedin.com/company/american-prudential-capital-inc./,"10216 Fairbanks N. Houston Rd., Houston, Texas 77064, US",USA,"3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in B2B companies in Texas and other states not California nor in New York. 
No crypto, no cannabis, no B2C, no strictly credit cards on subscription. 
Our family's small family office has funded thousands of companies and billions of dollars in the last thirty three years. 
Imagine a recent start up growing from using $100k month one to $150M year one with revenues of $250M plus year one in B2B oilfield roustabout welding. ",Family office,"$25,000 ","$15,000,000 "
Block City Ventures,,https://www.linkedin.com/company/blockcitylabs/about/,"Orlando, FL",USA,"2. Prototype,3. Early Revenue,1. Idea or Patent",We invest in founders building out the Bitcoin and Lightning ecosystem.,Other,"$10,000 ","$100,000 "
Target Global,https://www.targetglobal.vc/,https://www.linkedin.com/company/target-global/,"Schinkelpl. 5, 10117 Berlin, Germany","Germany,France,Netherlands,UK,Spain,Austria,Israel,Luxembourg,Portugal,Switzerland","3. Early Revenue,2. Prototype,4. Scaling,1. Idea or Patent,5. Growth,6. Pre-IPO","We invest in fintech, healthtech, consumer-enabled SaaS, mobility, and edtech.

Target Global is a leading technology investment firm. We nurture innovative companies into global success stories, providing investment, strategic advice, and practical support from concept through to exit. Founded in 2012 and with offices across many of the most exciting tech hubs in Europe, we make investments across the fintech, healthtech, consumer-enabled SaaS, mobility, and edtech sectors.",VC,"$250,000 ","$50,000,000 "
Relay Ventures,https://relayventures.com/,https://www.linkedin.com/company/relay-ventures/,"446 Spadina Rd Suite 303, Toronto, ON M5P 3M2","Canada,USA","1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in North-American and European startups operating in 4 verticals - Fintech, Urbantech (mobility and micromobility, software-oriented businesses), Proptech, and Gaming & Entertainment.",VC,"$100,000 ","$1,000,000 "
Cusp Capital,https://www.cuspcapital.com/,https://www.linkedin.com/company/cuspcapital,"Jakob-Funke-Platz 2, 45127 Essen, Germany","Germany,Spain,Netherlands,France,Sweden,Norway,Finland,Austria,Switzerland,Belgium,Portugal,Poland","3. Early Revenue,4. Scaling",We invest in European early-stage companies leading this decade of software and sustainability redefining every industry - Industry agnostic approach with sweet spot of 3-5m EUR for initial investment after companies have launched a first product.,VC,"$1,000,000 ","$10,000,000 "
Epakon Capital,https://www.epakon.com/,https://www.linkedin.com/company/epakoncapital/,"Miami, Florida, USA","USA,Mexico,Brazil,Colombia,Venezuela,Chile,Peru","2. Prototype,3. Early Revenue,4. Scaling","We invest in category-defining businesses in LatAm post-product, pre-revenue.",VC,"$100,000 ","$200,000 "
Ride Home Fund,https://www.ridehomefund.com/,https://www.linkedin.com/in/brianmcc/,"68 Jay St. Suite 201, Brooklyn, NY 11201","USA,Canada,Brazil,UK,Germany,Spain,Nigeria,Argentina,Colombia","2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in early stage startups in SaaS, Fintech, Crypto, D2C, Consumer, Software and Biotech",VC,"$70,000 ","$250,000 "
Saola Ventures,https://www.saola.ventures/,https://www.linkedin.com/company/saola-ventures,UK,"UK,USA,Germany,France",3. Early Revenue,"We invest in B2B and B2C companies within climate change, automation, wellness & longevity, future of food & agriculture",Other,"$10,000 ","$100,000 "
Clean Growth Fund,https://www.cleangrowthfund.com/,https://www.linkedin.com/company/clean-growth-fund/,"Pennine Place, 2A Charing Cross Road, London, UK WC2H 0HH",UK,"3. Early Revenue,2. Prototype,4. Scaling",We invest in early-stage UK cleantech companies,VC,"$500,000 ","$3,750,000 "
Overline,https://overline.vc/,https://www.linkedin.com/company/overlinevc,"4675 Lakeway Place, Alpharetta, GA 30005",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in exceptional seed-stage founders based in the Southeast—full stop. Overline is sector and business model agnostic and write checks from $250K to $1.5MM. We have a deep engagement model where we activate our network in support of helping the business reach the next milestone. ,VC,"$250,000 ","$1,500,000 "
Fusion Fund,https://www.fusionfund.com/,https://www.linkedin.com/company/fusion-fund/,"550 Lytton Ave, Palo Alto, California 94301, US","Canada,USA","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in Deeptech and healthcare companies at Seed and Series A.,VC,,"$3,000,000 "
Syndicate 708,https://www.syndicate708.com/,https://www.linkedin.com/company/lightspeedic/,"14540 Red Hawk Lane, Poway, CA 92064",USA,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in Deep Tech companies. 
Deep tech, or deep technology startup companies are based on substantial scientific advances and high tech engineering innovation, and they take longer than many software and SAAS plays.  Deep Tech is often set apart by its profound enabling power, the differentiation it can create, and its potential to catalyze change. They do require more patience as the technology is developed, matured, and markets built.  ",Angel network,"$100,000 ","$500,000 "
Hawke Ventures,https://hawkeventures.com/,https://www.linkedin.com/company/hawke-ventures/,"2231 S Barrington Ave, Los Angeles, California 90064, US","Canada,USA","2. Prototype,3. Early Revenue","We invest in Martech, Adtech, Ecommerce Enablement companies.
$20k+ MRR
Open Funding Round w/ Existing Investors",VC,,
11 Tribes Ventures,https://11tribes.vc/,https://www.linkedin.com/company/11-tribes,"Chicago, IL",USA,"2. Prototype,3. Early Revenue,4. Scaling",We invest in purpose driven entrepreneurs that are creating category defining technologies.  We are multi-sector investors focused on the underwriting of people. We want to work with founders that are obsessed with a problem and not just their own solution and are looking for a partner to take their business to the next level.  ,VC,"$100,000 ","$300,000 "
Axial Capital,https://axialcapital.co.uk/,https://www.linkedin.com/company/axial-capital-partners/,"63 Hatton Garden, London EC1N 8LE","UK,Canada,Australia,France,Italy,Denmark,Sweden,Spain,Poland","3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO","We invest in IP driven or tech-enabled B2B solutions across most sectors. Proven market fit and consistent revenue growth over 12+ months is our starting point.  Based in London we provide structured finance and private equity for growth, and we lead on investment rounds drawing additional capital from public and private capital markets including main-board and growth-stage stock exchanges in the UK, North America and Australia.",Corporate VC,"$50,000 ","$1,000,000 "
Exitfund Venture,https://www.linkedin.com/company/exitfund/,https://www.linkedin.com/company/exitfund/,"San Jose, California ","India,USA","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in US and India software based startups with healthy traction and solving some big problem. 
We are open for any software/web3.0/blockchain based startup to invest irrespective of sector.",VC,"$10,000 ","$100,000 "
Redrice Ventures,https://redriceventures.com/,https://www.linkedin.com/company/redrice-ventures/,"11 Emerald Street, London, WC1N 3QL",UK,"1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in consumer brands, platforms, and related tech solutions",VC,"$250,000 ","$2,500,000 "
