Investor name,Website,Linkedin,Global HQ,Countries of investment,Stage of investment,Investment thesis,Investor type,First cheque minimum,First cheque maximum
GetVantage,https://getvantage.co/,https://www.linkedin.com/company/getvantage/,"16th Floor, D Wing, Trade World, Kamala Mills Compound, Senapati Bapat Marg, Lower Parel, Mumbai, Maharashtra 400013, India",India,"3. Early Revenue,4. Scaling,5. Growth","We finance exciting early and growth stage digital-first, eCommerce brands, and SaaS companies.

Investments range from $25K to $250k and are repaid via a revenue share agreement with a flat 6-12% fee.

As a founders-first company, we look to empower founders with non-dilutive growth capital to allow them to maintain ownership and control.

We are sector agnostic and look to identify high-growth and high potential companies that could benefit from revenue-based financing instead of equity capital to fuel marketing & inventory spends.

As we look to expand to Southeast Asia, we are scouting companies in Singapore and other markets across the region.",Revenue-based,"$25,000 ","$200,000 "
Better Tomorrow Ventures,http://btv.vc/,https://www.linkedin.com/company/better-tomorrow-ventures/,"San Francisco, CA, USA","Mexico,Indonesia,Nigeria,Ghana,Kenya,India,Brazil,USA,Canada,Israel,Vietnam","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in seed-stage Fintech ,VC,"$250,000 ","$2,000,000 "
Brighter Capital,https://brightercapital.com,https://www.linkedin.com/in/yun-fang-juan-a6a4ab2/ ,"Cupertino, CA, USA",USA,"2. Prototype,3. Early Revenue,4. Scaling","We invest in
- SaaS
- Deep Tech 
- Infrastructure, Security, AI 
- Digital Health
- Scalable Education ",Family office,"$50,000 ","$250,000 "
Daphni,https://daphni.com/,https://www.linkedin.com/company/daphni/,"87 Rue Réaumur, 75002 Paris","UK,France,USA,Germany,Portugal,Spain,Italy,Belgium,Sweden,Switzerland","3. Early Revenue,4. Scaling","We invest in new usage
We invest in european DNA companies
We are sector agnostic
We like singular projects
We believe there is no planet B",VC,"$500,000 ","$6,000,000 "
Foundamental,https://foundamental.com/,https://www.linkedin.com/company/foundamental,"Budapester str 5, 10787, Berlin","Canada,USA,India,Indonesia,Philippines,Singapore,Vietnam,Austria,Belgium,Czech Republic,Denmark,Finland,France,Germany,Italy,Latvia,Luxembourg,Norway,Poland,Portugal,Spain,UK,Egypt,Israel,UAE,Australia","2. Prototype,3. Early Revenue,4. Scaling","We invest in construction-tech, supply chain, logistics, renovation-tech companies globally.",VC,"$200,000 ","$3,000,000 "
Agya Ventures,https://agyaventures.com/,https://www.linkedin.com/company/agya-ventures/,"430 Park Avenue, New York, NY 10022, United States of America","USA,India,Israel,Singapore","2. Prototype,3. Early Revenue,4. Scaling","We invest in seed, seed extension and Series A staged real estate tech and construction tech companies.",VC,"$250,000 ","$1,000,000 "
Versatile VC,https://versatilevc.com/,https://www.linkedin.com/company/versatilevc/,"New York, NY, USA","USA,Israel,Canada","2. Prototype,3. Early Revenue,4. Scaling","We invest in early-stage, capital-efficient companies. Our typical check size is $200,000 to $1,000,000. We lead rounds and will also co-invest. We can make follow-on investments into our companies where helpful. We periodically invest in Series A and later rounds with a reputable lead investor.

We have particular interest in fintech and salestech.

Versatile VC has the flexibility to invest using an “alternative VC” structure which gives founders flexibility to build their business on whatever path makes sense: become profitable quickly and grow organically, or fuel growth with traditional equity VC.",VC,"$200,000 ","$1,000,000 "
Matr Ventures,https://www.matrventures.com/,https://www.linkedin.com/company/matrventures/,"Toronto, Ontario, Canada","Canada,USA","3. Early Revenue,4. Scaling","We invest in Underestimated founders: Black, Indigenous, LatinX, Persons of Colour, Women, 2SLGBTQ & Persons with disabilities in the following industries: 1. Digitization of services & processes (FinTech, Cleantech, Proptech, HealthTech, E-commerce, Etc ...) 2. Future tech (AI, Robotics)",VC,"$250,000 ","$1,000,000 "
Bonfire Ventures,https://www.bonfirevc.com/,https://www.linkedin.com/company/bonfireventures/,"725 Arizona Avenue, Los Angeles, CA 90401",USA,"2. Prototype,3. Early Revenue",We invest in B2B technology at the seed stage. We take a hands-on approach and get as involved as our founders want us to be. ,VC,"$1,000,000 ","$2,000,000 "
Energy Impact Partners,https://www.energyimpactpartners.com/,https://www.linkedin.com/company/energy-impact-partners/,"600 3rd Ave, New York, NY 10016","USA,Germany,UK,Canada","3. Early Revenue,4. Scaling,5. Growth","We invest in energy companies and work closely with a large coalition of forward-looking utilities and industrial partners to lay the foundation for a sustainable, more resilient future. This can range from high TRL ideas or deep decarbonization companies at early stages.",VC,"$2,000,000 ","$30,000,000 "
District Ventures Capital,https://www.districtventurescapital.com/,https://www.linkedin.com/company/districtvcap,2540 Kensington Road Nw Calgary Alberta Canada T2P 3S3,"Canada,USA","4. Scaling,3. Early Revenue,5. Growth","We invest in early-stage consumer goods companies in the food, health and personal care space with min $1M annual revenue. ",VC,"$500,000 ","$6,000,000 "
Fuse Venture Partners,https://fuseventure.partners/,https://uk.linkedin.com/company/fuse-venture-partners,"Level 3 Chester House, 81-83 Fulham High Street, London SW6 3JA, United Kingdom","UK,Italy,Spain,Portugal,France,Switzerland,Finland,Germany,Sweden,Poland,Austria,Ireland,Denmark,Belgium,Greece,Serbia,Slovakia,Netherlands,Hungary,Romania,Bulgaria,Croatia,Belarus,Ukraine,Moldova,Lithuania,Latvia,Estonia,Czech Republic,Slovenia,Norway,Albania,Luxembourg","4. Scaling,5. Growth,6. Pre-IPO",We invest in high-growth tech ventures primarily in Europe. ,VC,"$1,000,000 ","$30,000,000 "
Cambridge Companies SPG,https://www.cambridgespg.com/,,"660 Newport Center Dr, Newport Beach, CA 92660",USA,"3. Early Revenue,4. Scaling,5. Growth","We invest in natural & organic consumer packaged goods brands and technology that help make the world better at every stage of their life cycle: Seed, Series A, Series B, and Growth.",VC,"$1,000,000 ","$10,000,000 "
Lightbird Ventures,https://lightbird.vc/,https://www.linkedin.com/company/lightbird/,"Limmatstrasse 214, 8005 Zürich, Switzerland","Switzerland,Germany,Austria,France,Spain,Portugal,Denmark,Sweden,Finland,UK,Netherlands,Belgium,Norway,Estonia,Latvia,Romania,Ukraine,Italy,Greece,Hungary,Czech Republic,Ireland","3. Early Revenue,2. Prototype,1. Idea or Patent,4. Scaling","We invest in European based B2B Saas, Fintech, Proptech, Cybersecurity, Data & Analytics startups at Seed and Series A.",VC,"$250,000 ","$3,000,000 "
StratMinds VC,https://stratminds.vc,https://www.linkedin.com/company/stratminds-vc,"595 Pacific Ave FL4, San Francisco, CA 94133, USA","USA,Canada,UK,Japan,South Korea,Singapore","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling",We invest in early stage startups driving business innovation with AI / Automation and related technologies. ,VC,"$100,000 ","$750,000 "
ZILHive Ventures,https://zilhive.org/ventures/,https://www.linkedin.com/company/zilhive,"12 Marina View, Asia Square Tower, Singapore 01891 ","Singapore,South Korea,Japan,Malaysia,Vietnam,Thailand,Netherlands,USA,Australia,UK,Belgium,China,France,Norway,Russia,Indonesia,India","2. Prototype,3. Early Revenue",We invest in Global Blockchain startups with prototypes building on the Zilliqa Blockchain.  ,VC,"$50,000 ","$500,000 "
Kalei Ventures,https://www.kaleiventures.com/,https://www.linkedin.com/company/kalei-ventures,"Avenida Vélez Sarsfield 576, Cordoba, 5000, AR","Argentina,Colombia,Brazil,Chile,Mexico","3. Early Revenue,2. Prototype,4. Scaling","We invest in sectors where Latin America can create global leaders. These sectors include software development applications (e.g. marketplaces, consumer internet, fintech, edtech) and sectors that benefit greatly from new trends such as artificial intelligence and the internet of things (e.g. healthtech, agtech, logistics).

Our investment tickets range between $100K and $300K (target $250K) and we seek valuations between $1 and $6 Million. We are looking for outstanding founders, with extensive experience and high mastery of the sector they are targeting. We prefer serial entrepreneurs.

We focus on Argentina, Brazil, Chile, Mexico and Colombia; in pre-seed and seed rounds.

We go early and bet mainly on founders, but prefer to see initial signs of validation (relevant # of paying customers, monthly revenues above $20k, high growth rates, good retention).",VC,"$100,000 ","$300,000 "
Playground Global,https://playground.global/,https://www.linkedin.com/company/6633333/admin/,"380 Portage Avenue, Palo Alto, CA 94306","Israel,USA,Canada,Germany","3. Early Revenue,2. Prototype,1. Idea or Patent","We invest in frontier technology companies poised to create multi-generational impact.

With $825 million in AUM across two core funds, Playground typically leads $3-15M initial investments in Seed and Series A companies. Our focus is on solving complex, technical challenges in areas such as AI, quantum and next-generation computing, industrial automation and logistics, and engineered biology. 

We make concentrated early-stage bets and target high ownership in the companies in which we invest.",VC,"$1,000,000 ","$20,000,000 "
Navus Ventures,https://navusventures.com/en/,https://www.linkedin.com/company/navus-ventures,"Cornelis van der Lelylaan 2, 3147 PB, Maassluis, The Netherlands","Netherlands,Belgium,Germany,UK,Poland,France,Spain,Portugal,Sweden,Norway,Denmark,Finland,Estonia,Latvia,Lithuania,Austria,Switzerland,Italy,Croatia,Ireland,Czech Republic,Israel","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth","We invest in unique high tech that supports the transition to cultivated / automated and sustainable food production and sustainable (instead of fossil) industries and energy production-, transport- and storage systems",Family office,"$10,000 ","$5,000,000 "
Infravia Capital Partners,https://infraviacapital.com/,https://www.linkedin.com/company/ofi-infravia/,"42 rue Washington, 75008, Paris","France,Germany,Spain,Netherlands,Poland","5. Growth,4. Scaling",We invest in B2B SaaS Startups,VC,"$15,000,000 ","$50,000,000 "
10D,https://www.10d.vc/,https://www.linkedin.com/company/10dvc,"28 HaArba’a Street. Northern Tower, 11th Floor. Tel Aviv, Israel",Israel,"1. Idea or Patent,2. Prototype,3. Early Revenue","We invest in Israeli and Israeli-related exceptional entrepreneurs, from early-stage to Seed and Series A rounds. We are looking for startups who disrupt markets by using deep technology, creating new business models, and featuring entrepreneurial teams in digital health, fintech, insurance, computer vision, and artificial intelligence. ",VC,"$500,000 ","$5,000,000 "
Paris Business Angels,https://www.parisbusinessangels.com/,https://www.linkedin.com/company/paris-business-angels/,"16 rue de Turbigo, Paris, France",France,"3. Early Revenue,2. Prototype",Investment thesis: We invest in French based startups (only) willing to raise funds (Seed / Serie A) as well as finding expert advisors (BAs). We are a sector agnostic BA network.  ,Angel network,"$100,000 ","$3,000,000 "
Via ID,https://www.via-id.com/,https://www.linkedin.com/company/via-id---mobivia-groupe/,"6, Rue Saint-Spire, Paris, Île-de-France 75002, FR","France,Germany,Singapore,USA,UK,Spain,Italy,Poland",3. Early Revenue,"We invest in European-based mobility startups and companies in the EV, micromobility, connected cars and MaaS industries.",Corporate VC,"$300,000 ","$5,000,000 "
Forum Ventures,https://www.forumvc.com/,https://www.linkedin.com/company/forumvc/,"44 Tehama St, San Francisco, CA 94105, United States","Canada,USA","3. Early Revenue,4. Scaling",We invest in early stage and seed stage B2B SaaS companies across any vertical,VC,"$100,000 ","$650,000 "
Motivate Ventures,https://motivate.vc/,https://www.linkedin.com/company/motivatevc/,"811 W Fulton Market, Suite 400, Chicago, IL 60607","USA,Canada","2. Prototype,3. Early Revenue","We invest in a) fintech, broadly and at all stages and b) B2B SaaS with at least $200k in ARR",VC,"$250,000 ","$1,500,000 "
Blossom Capital,https://www.blossomcap.com/,https://www.linkedin.com/company/blossomcap/,"27 Bush Lane, London, England GB","UK,Austria,Belgium,Czech Republic,Denmark,Sweden,France,Germany,Spain,Ireland,Norway,Estonia,Switzerland",3. Early Revenue,We invest in Series A across Europe. ,VC,"$1,000,000 ","$25,000,000 "
Engineering Capital,https://www.engineeringcapital.com/,https://www.linkedin.com/company/engineering-capital/,"3000 Sand Hill Road #1-140, Menlo Park, CA 94025",USA,"2. Prototype,1. Idea or Patent,3. Early Revenue",We invest in software companies which have a technical insight and are taking technical risk (as further described here: https://www.engineeringcapital.com/essays/technical-insight),VC,"$300,000 ","$1,500,000 "
Expanding Capital,https://www.xcap.vc/,https://www.linkedin.com/company/expcap/,"1204 Burlingame Ave, Suite 5, Burlingame, CA 94010",USA,"4. Scaling,5. Growth",We invest in US-based technology startups with $5M+ ARR.,VC,"$500,000 ","$5,000,000 "
Climate-KIC,https://www.climate-kic.org/,https://www.linkedin.com/company/climate-kic/,"Amsterdam, the Netherlands","Austria,Belgium,Bulgaria,Croatia,Czech Republic,Cyprus,Denmark,Finland,France,Germany,Estonia,Georgia,Greece,Iceland,Hungary,Latvia,Netherlands,Italy,Ireland,Liechtenstein,Luxembourg,Lithuania,Malta,Moldova,Monaco,North Macedonia,Norway,Poland,Portugal,Romania,Russia,San Marino,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,UK,Ukraine","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling","We invest in European companies who are driving us further towards a net-zero carbon economy, from pre-seed/pre-revenue through to Series A",VC,"$50,000 ","$1,000,000 "
Venpace,https://www.venpace.com/,https://www.linkedin.com/company/venpace/,"Aggripinawerft 22, 50678 Cologne, Germany","Germany,Switzerland,Austria,Liechtenstein,UK","1. Idea or Patent,2. Prototype,3. Early Revenue",We invest in early-stage tech startups (pre-seed & seed) who deliver value to insurance industry and their customers.,VC,"$100,000 ","$500,000 "
Blumberg Capital,https://blumbergcapital.com/,https://www.linkedin.com/company/blumberg-capital/,"432 Bryant St, San Francisco, California 94107, US","USA,Israel","3. Early Revenue,4. Scaling","We invest in early stage ventures, solving the biggest problems in technology hot spots around the world. Requirements: B2B, $500k+ ARR",VC,"$500,000 ","$5,000,000 "
